State_Name,District_Name,Season,Crop,Area,Production,lat,lon
Rajasthan,JODHPUR,Whole Year ,Pome Fruit,12,0,26.2967719,73.0351433
Rajasthan,JODHPUR,Whole Year ,Sweet potato,5,5,26.2967719,73.0351433
Rajasthan,JODHPUR,Kharif     ,Bajra,564280,166322,26.2967719,73.0351433
Rajasthan,JODHPUR,Kharif     ,Castor seed,9079,7234,26.2967719,73.0351433
Rajasthan,JODHPUR,Kharif     ,Cotton(lint),13148,34852,26.2967719,73.0351433
Rajasthan,JODHPUR,Kharif     ,Groundnut,12318,23241,26.2967719,73.0351433
Rajasthan,JODHPUR,Kharif     ,Jowar,37606,20136,26.2967719,73.0351433
Rajasthan,JODHPUR,Kharif     ,Maize,4,5,26.2967719,73.0351433
Rajasthan,JODHPUR,Kharif     ,Moong(Green Gram),85335,21790,26.2967719,73.0351433
Rajasthan,JODHPUR,Kharif     ,Moth,212637,58668,26.2967719,73.0351433
Rajasthan,JODHPUR,Kharif     ,Other Kharif pulses,68,21,26.2967719,73.0351433
Rajasthan,JODHPUR,Kharif     ,Sesamum,38145,12291,26.2967719,73.0351433
Rajasthan,JODHPUR,Kharif     ,Soyabean,3,4,26.2967719,73.0351433
Rajasthan,JODHPUR,Kharif     ,Sunflower,4,10,26.2967719,73.0351433
Rajasthan,JODHPUR,Rabi       ,Barley,205,488,26.2967719,73.0351433
Rajasthan,JODHPUR,Rabi       ,Gram,309,231,26.2967719,73.0351433
Rajasthan,JODHPUR,Rabi       ,Other  Rabi pulses,83,66,26.2967719,73.0351433
Rajasthan,JODHPUR,Rabi       ,Rapeseed &Mustard,66415,95357,26.2967719,73.0351433
Rajasthan,SIROHI,Whole Year ,Dry chillies,206,103,24.8114047,72.8300257
Rajasthan,SIROHI,Whole Year ,Garlic,13,13,24.8114047,72.8300257
Rajasthan,SIROHI,Whole Year ,Guar seed,11927,9708,24.8114047,72.8300257
Rajasthan,SIROHI,Whole Year ,Onion,37,56,24.8114047,72.8300257
Rajasthan,SIROHI,Whole Year ,Potato,107,330,24.8114047,72.8300257
Rajasthan,SIROHI,Whole Year ,Sannhamp,7,28,24.8114047,72.8300257
Rajasthan,SIROHI,Whole Year ,Sugarcane,31,1888,24.8114047,72.8300257
Rajasthan,SIROHI,Whole Year ,Sweet potato,8,8,24.8114047,72.8300257
Rajasthan,SIROHI,Whole Year ,Tobacco,14,42,24.8114047,72.8300257
Tamil Nadu,CUDDALORE,Whole Year ,Coriander,34,12,11.7426938,79.7503064
Tamil Nadu,CUDDALORE,Whole Year ,Dry chillies,128,35,11.7426938,79.7503064
Tamil Nadu,CUDDALORE,Whole Year ,Small millets,1568,3018,11.7426938,79.7503064
Tamil Nadu,CUDDALORE,Whole Year ,Sugarcane,30304,3286001,11.7426938,79.7503064
Tamil Nadu,CUDDALORE,Whole Year ,Sweet potato,30,633,11.7426938,79.7503064
Tamil Nadu,CUDDALORE,Whole Year ,Tapioca,3252,124710,11.7426938,79.7503064
Tamil Nadu,CUDDALORE,Whole Year ,Turmeric,355,1304,11.7426938,79.7503064
Tamil Nadu,DHARMAPURI,Kharif     ,Banana,1354,53114,12.0968048,78.193043
Tamil Nadu,DHARMAPURI,Kharif     ,Horse-gram,39102,21390,12.0968048,78.193043
Tamil Nadu,DHARMAPURI,Kharif     ,Onion,1132,9152,12.0968048,78.193043
Tamil Nadu,DHARMAPURI,Kharif     ,Sesamum,729,370,12.0968048,78.193043
Tamil Nadu,DHARMAPURI,Whole Year ,Arhar/Tur,9409,6240,12.0968048,78.193043
Tamil Nadu,DHARMAPURI,Whole Year ,Bajra,2669,4600,12.0968048,78.193043
Tamil Nadu,DHARMAPURI,Whole Year ,Banana,1871,140280,12.0968048,78.193043
Tamil Nadu,DHARMAPURI,Whole Year ,Cashewnut,19,10,12.0968048,78.193043
Tamil Nadu,KANNIYAKUMARI,Whole Year ,Dry ginger,10,110,8.0879641,77.5467414
Tamil Nadu,KANNIYAKUMARI,Whole Year ,Sugarcane,7,788,8.0879641,77.5467414
Tamil Nadu,KANNIYAKUMARI,Whole Year ,Tapioca,2712,115400,8.0879641,77.5467414
Tamil Nadu,KANNIYAKUMARI,Whole Year ,Urad,672,367,8.0879641,77.5467414
Tamil Nadu,KANNIYAKUMARI,Kharif     ,Arhar/Tur,3,2,8.0879641,77.5467414
Tamil Nadu,KANNIYAKUMARI,Kharif     ,Groundnut,31,59,8.0879641,77.5467414
Tamil Nadu,KANNIYAKUMARI,Kharif     ,Rice,12412,57882,8.0879641,77.5467414
Tamil Nadu,KANNIYAKUMARI,Kharif     ,Urad,403,170,8.0879641,77.5467414
Tamil Nadu,KANNIYAKUMARI,Whole Year ,Sugarcane,1,98,8.0879641,77.5467414
Tamil Nadu,KANNIYAKUMARI,Kharif     ,Groundnut,15,33,8.0879641,77.5467414
Tamil Nadu,KANNIYAKUMARI,Kharif     ,Rice,13619,66703,8.0879641,77.5467414
Tamil Nadu,KANNIYAKUMARI,Kharif     ,Urad,167,140,8.0879641,77.5467414
Tamil Nadu,KANNIYAKUMARI,Rabi       ,Groundnut,13,47,8.0879641,77.5467414
Tamil Nadu,KANNIYAKUMARI,Rabi       ,Urad,1222,1043,8.0879641,77.5467414
Tamil Nadu,KANNIYAKUMARI,Whole Year ,Arecanut,337,272,8.0879641,77.5467414
Tamil Nadu,KANNIYAKUMARI,Whole Year ,Arhar/Tur,9,9,8.0879641,77.5467414
Tamil Nadu,KANNIYAKUMARI,Whole Year ,Banana,6542,198178,8.0879641,77.5467414
Tamil Nadu,KANNIYAKUMARI,Whole Year ,Black pepper,226,35,8.0879641,77.5467414
Tamil Nadu,KANNIYAKUMARI,Whole Year ,Cardamom,12,1,8.0879641,77.5467414
Tamil Nadu,KRISHNAGIRI,Whole Year ,Small millets,1405,1180,12.5188835,78.2206536
Tamil Nadu,KRISHNAGIRI,Whole Year ,Sugarcane,840,81194,12.5188835,78.2206536
Tamil Nadu,KRISHNAGIRI,Whole Year ,Tapioca,429,9089,12.5188835,78.2206536
Tamil Nadu,KRISHNAGIRI,Whole Year ,Turmeric,1188,3899,12.5188835,78.2206536
Tamil Nadu,MADURAI,Kharif     ,Banana,1769,54752,9.9261153,78.1140983
Tamil Nadu,MADURAI,Kharif     ,Horse-gram,117,60,9.9261153,78.1140983
Tamil Nadu,MADURAI,Kharif     ,Onion,1109,7011,9.9261153,78.1140983
Tamil Nadu,MADURAI,Kharif     ,Sesamum,2403,550,9.9261153,78.1140983
Tamil Nadu,MADURAI,Kharif     ,Small millets,1105,1150,9.9261153,78.1140983
Tamil Nadu,MADURAI,Whole Year ,Arhar/Tur,1498,750,9.9261153,78.1140983
Tamil Nadu,MADURAI,Whole Year ,Bajra,1020,1290,9.9261153,78.1140983
Tamil Nadu,MADURAI,Whole Year ,Banana,2077,139430,9.9261153,78.1140983
Tamil Nadu,MADURAI,Whole Year ,Cashewnut,232,140,9.9261153,78.1140983
Tamil Nadu,MADURAI,Whole Year ,Coriander,253,120,9.9261153,78.1140983
Tamil Nadu,MADURAI,Whole Year ,Cotton(lint),13061,8580,9.9261153,78.1140983
Tamil Nadu,MADURAI,Whole Year ,Dry chillies,505,370,9.9261153,78.1140983
Tamil Nadu,TUTICORIN,Rabi       ,Ragi,181,718,8.8052602,78.1452745
Tamil Nadu,TUTICORIN,Rabi       ,Sunflower,2502,1525,8.8052602,78.1452745
Tamil Nadu,TUTICORIN,Rabi       ,Urad,25824,4354,8.8052602,78.1452745
Tamil Nadu,TUTICORIN,Whole Year ,Arhar/Tur,132,128,8.8052602,78.1452745
Tamil Nadu,TUTICORIN,Whole Year ,Banana,9142,403882,8.8052602,78.1452745
Tamil Nadu,TUTICORIN,Whole Year ,Cashewnut,722,206,8.8052602,78.1452745
Tamil Nadu,TUTICORIN,Whole Year ,Coconut ,5848,55800000,8.8052602,78.1452745
Tamil Nadu,TUTICORIN,Whole Year ,Coriander,2237,159,8.8052602,78.1452745
Tamil Nadu,TUTICORIN,Whole Year ,Dry chillies,9951,906,8.8052602,78.1452745
Tamil Nadu,TUTICORIN,Whole Year ,Gram,15,10,8.8052602,78.1452745
Tamil Nadu,TUTICORIN,Whole Year ,Small millets,597,339,8.8052602,78.1452745
Tamil Nadu,TUTICORIN,Whole Year ,Sugarcane,204,21129,8.8052602,78.1452745
Tamil Nadu,TUTICORIN,Whole Year ,Sweet potato,4,84,8.8052602,78.1452745
Tamil Nadu,TUTICORIN,Whole Year ,Tapioca,18,539,8.8052602,78.1452745
Tamil Nadu,TUTICORIN,Whole Year ,Turmeric,4,15,8.8052602,78.1452745
Tamil Nadu,VELLORE,Kharif     ,Banana,4121,137719,12.7948109,79.0006411
Tamil Nadu,VELLORE,Kharif     ,Horse-gram,3234,850,12.7948109,79.0006411
Tamil Nadu,VELLORE,Kharif     ,Onion,17,137,12.7948109,79.0006411
Tamil Nadu,VELLORE,Kharif     ,Sesamum,666,450,12.7948109,79.0006411
Tamil Nadu,VELLORE,Kharif     ,Small millets,4649,4080,12.7948109,79.0006411
Tamil Nadu,VELLORE,Whole Year ,Arhar/Tur,9822,3930,12.7948109,79.0006411
Telangana ,ADILABAD,Kharif     ,Sesamum,574,170,19.5,78.5
Telangana ,ADILABAD,Kharif     ,Soyabean,58983,83402,19.5,78.5
Telangana ,ADILABAD,Kharif     ,Urad,8221,5483,19.5,78.5
Telangana ,ADILABAD,Rabi       ,Arhar/Tur,591,354,19.5,78.5
Telangana ,ADILABAD,Rabi       ,Bajra,524,328,19.5,78.5
Telangana ,ADILABAD,Rabi       ,Cowpea(Lobia),22,18,19.5,78.5
Telangana ,ADILABAD,Rabi       ,Dry chillies,265,863,19.5,78.5
Telangana ,ADILABAD,Rabi       ,Gram,6232,6861,19.5,78.5
Telangana ,ADILABAD,Rabi       ,Groundnut,1007,1603,19.5,78.5
Telangana ,ADILABAD,Rabi       ,Horse-gram,29,4,19.5,78.5
Telangana ,ADILABAD,Rabi       ,Jowar,10273,10026,19.5,78.5
Telangana ,KARIMNAGAR,Kharif     ,Moong(Green Gram),35716,14036,18.4346438,79.1322648
Telangana ,KARIMNAGAR,Kharif     ,Onion,75,840,18.4346438,79.1322648
Telangana ,KARIMNAGAR,Kharif     ,Other Kharif pulses,1409,464,18.4346438,79.1322648
Telangana ,KARIMNAGAR,Kharif     ,other misc. pulses,698,314,18.4346438,79.1322648
Telangana ,KARIMNAGAR,Kharif     ,Rice,162729,508854,18.4346438,79.1322648
Telangana ,KARIMNAGAR,Kharif     ,Sesamum,415,64,18.4346438,79.1322648
Telangana ,KARIMNAGAR,Kharif     ,Sunflower,889,1352,18.4346438,79.1322648
Telangana ,KARIMNAGAR,Kharif     ,Urad,12,4,18.4346438,79.1322648
Telangana ,KARIMNAGAR,Rabi       ,Arhar/Tur,548,196,18.4346438,79.1322648
Telangana ,MAHBUBNAGAR,Kharif     ,Sesamum,1508,232,16.7434538,77.9923191
Telangana ,MAHBUBNAGAR,Kharif     ,Small millets,2720,2515,16.7434538,77.9923191
Telangana ,MAHBUBNAGAR,Kharif     ,Sunflower,18468,10902,16.7434538,77.9923191
Telangana ,MAHBUBNAGAR,Kharif     ,Urad,1796,641,16.7434538,77.9923191
Telangana ,MAHBUBNAGAR,Rabi       ,Bajra,594,364,16.7434538,77.9923191
Telangana ,MAHBUBNAGAR,Rabi       ,Dry chillies,1848,4273,16.7434538,77.9923191
Telangana ,MAHBUBNAGAR,Rabi       ,Gram,4941,3548,16.7434538,77.9923191
Telangana ,MAHBUBNAGAR,Rabi       ,Groundnut,38927,47686,16.7434538,77.9923191
Telangana ,MAHBUBNAGAR,Rabi       ,Horse-gram,2728,535,16.7434538,77.9923191
Telangana ,MAHBUBNAGAR,Rabi       ,Jowar,50338,35237,16.7434538,77.9923191
Telangana ,MAHBUBNAGAR,Rabi       ,Maize,644,2958,16.7434538,77.9923191
Telangana ,MAHBUBNAGAR,Rabi       ,Moong(Green Gram),13,4,16.7434538,77.9923191
Telangana ,RANGAREDDI,Rabi       ,other oilseeds,7,9,17.27883,78.16844
Telangana ,RANGAREDDI,Rabi       ,Ragi,216,280,17.27883,78.16844
Telangana ,RANGAREDDI,Rabi       ,Rice,9642,22832,17.27883,78.16844
Telangana ,RANGAREDDI,Rabi       ,Safflower,3518,1878,17.27883,78.16844
Telangana ,RANGAREDDI,Rabi       ,Wheat,1631,1039,17.27883,78.16844
Telangana ,RANGAREDDI,Whole Year ,Banana,204,4978,17.27883,78.16844
Telangana ,RANGAREDDI,Whole Year ,Beans & Mutter(Vegetable),902,1175,17.27883,78.16844
Telangana ,RANGAREDDI,Whole Year ,Bhindi,1058,3100,17.27883,78.16844
Telangana ,RANGAREDDI,Whole Year ,Bottle Gourd,215,0,17.27883,78.16844
Telangana ,RANGAREDDI,Whole Year ,Brinjal,2103,6185,17.27883,78.16844
Telangana ,RANGAREDDI,Whole Year ,Cabbage,184,0,17.27883,78.16844
Telangana ,RANGAREDDI,Whole Year ,Cashewnut,3,1,17.27883,78.16844
Telangana ,RANGAREDDI,Whole Year ,Citrus Fruit,116,524,17.27883,78.16844
Telangana ,RANGAREDDI,Whole Year ,Coconut ,13,148564,17.27883,78.16844
Telangana ,RANGAREDDI,Whole Year ,Coriander,343,143,17.27883,78.16844
Tripura,WEST TRIPURA,Kharif     ,Mesta,82,682,23.916667,91.5
Tripura,WEST TRIPURA,Kharif     ,Moong(Green Gram),145,77,23.916667,91.5
Tripura,WEST TRIPURA,Kharif     ,Other Kharif pulses,411,273,23.916667,91.5
Tripura,WEST TRIPURA,Kharif     ,Rice,101031,282578,23.916667,91.5
Tripura,WEST TRIPURA,Kharif     ,Sesamum,497,332,23.916667,91.5
Tripura,WEST TRIPURA,Kharif     ,Urad,238,148,23.916667,91.5
Tripura,WEST TRIPURA,Rabi       ,Gram,36,29,23.916667,91.5
Tripura,WEST TRIPURA,Rabi       ,Groundnut,57,80,23.916667,91.5
Tripura,WEST TRIPURA,Rabi       ,Masoor,68,52,23.916667,91.5
Tripura,WEST TRIPURA,Rabi       ,Moong(Green Gram),59,37,23.916667,91.5
Tripura,WEST TRIPURA,Rabi       ,Other  Rabi pulses,336,269,23.916667,91.5
Tripura,WEST TRIPURA,Rabi       ,Peas & beans (Pulses),283,212,23.916667,91.5
Tripura,WEST TRIPURA,Rabi       ,Rapeseed &Mustard,642,496,23.916667,91.5
Tripura,WEST TRIPURA,Rabi       ,Urad,104,55,23.916667,91.5
Tripura,WEST TRIPURA,Rabi       ,Wheat,53,98,23.916667,91.5
Tripura,WEST TRIPURA,Whole Year ,Sugarcane,108,5372,23.916667,91.5
Tripura,WEST TRIPURA,Kharif     ,Arhar/Tur,132,96,23.916667,91.5
Tripura,WEST TRIPURA,Kharif     ,Cotton(lint),38,49,23.916667,91.5
Tripura,WEST TRIPURA,Kharif     ,Groundnut,60,60,23.916667,91.5
Tripura,WEST TRIPURA,Kharif     ,Jute,44,321,23.916667,91.5
Tripura,WEST TRIPURA,Kharif     ,Maize,312,440,23.916667,91.5
Tripura,WEST TRIPURA,Kharif     ,Mesta,19,153,23.916667,91.5
Tripura,WEST TRIPURA,Kharif     ,Moong(Green Gram),11,6,23.916667,91.5
Uttar Pradesh,AGRA,Kharif     ,Sesamum,2169,427,27.1752554,78.0098161
Uttar Pradesh,AGRA,Kharif     ,Sugarcane,163,8297,27.1752554,78.0098161
Uttar Pradesh,AGRA,Kharif     ,Sweet potato,181,2229,27.1752554,78.0098161
Uttar Pradesh,AGRA,Kharif     ,Urad,275,185,27.1752554,78.0098161
Uttar Pradesh,AGRA,Rabi       ,Barley,6143,20480,27.1752554,78.0098161
Uttar Pradesh,AGRA,Rabi       ,Gram,1463,2845,27.1752554,78.0098161
Uttar Pradesh,AGRA,Rabi       ,Masoor,554,488,27.1752554,78.0098161
Uttar Pradesh,AGRA,Rabi       ,Onion,58,1068,27.1752554,78.0098161
Uttar Pradesh,AGRA,Rabi       ,Peas & beans (Pulses),115,274,27.1752554,78.0098161
Uttar Pradesh,AGRA,Rabi       ,Potato,63851,1690072,27.1752554,78.0098161
Uttar Pradesh,AGRA,Rabi       ,Rapeseed &Mustard,51457,90358,27.1752554,78.0098161
Uttar Pradesh,AGRA,Rabi       ,Wheat,138092,511421,27.1752554,78.0098161
Uttar Pradesh,AGRA,Summer     ,Maize,45,66,27.1752554,78.0098161
Uttar Pradesh,ALLAHABAD,Rabi       ,Rapeseed &Mustard,1667,1292,25.4381302,81.8338005
Uttar Pradesh,ALLAHABAD,Rabi       ,Sunflower,34,42,25.4381302,81.8338005
Uttar Pradesh,ALLAHABAD,Rabi       ,Wheat,203402,391346,25.4381302,81.8338005
Uttar Pradesh,ALLAHABAD,Summer     ,Moong(Green Gram),3936,1685,25.4381302,81.8338005
Uttar Pradesh,ALLAHABAD,Summer     ,Urad,2751,824,25.4381302,81.8338005
Uttar Pradesh,ALLAHABAD,Whole Year ,Onion,369,4481,25.4381302,81.8338005
Uttar Pradesh,ALLAHABAD,Whole Year ,Potato,13093,342644,25.4381302,81.8338005
Uttar Pradesh,ALLAHABAD,Whole Year ,Sannhamp,263,96,25.4381302,81.8338005
Uttar Pradesh,ALLAHABAD,Whole Year ,Sugarcane,1437,64568,25.4381302,81.8338005
Uttar Pradesh,ALLAHABAD,Whole Year ,Tobacco,2,12,25.4381302,81.8338005
Uttar Pradesh,ALLAHABAD,Kharif     ,Arhar/Tur,13791,22809,25.4381302,81.8338005
Uttar Pradesh,ALLAHABAD,Kharif     ,Bajra,27470,41093,25.4381302,81.8338005
Uttar Pradesh,ALLAHABAD,Kharif     ,Castor seed,49,31,25.4381302,81.8338005
Uttar Pradesh,ALLAHABAD,Kharif     ,Jowar,9966,8451,25.4381302,81.8338005
Uttar Pradesh,AMETHI,Rabi       ,Turmeric,1,3,26.3473831,81.6238783
Uttar Pradesh,AMETHI,Rabi       ,Wheat,127180,302688,26.3473831,81.6238783
Uttar Pradesh,AMETHI,Summer     ,Maize,75,138,26.3473831,81.6238783
Uttar Pradesh,AMETHI,Summer     ,Moong(Green Gram),571,236,26.3473831,81.6238783
Uttar Pradesh,AMETHI,Summer     ,Onion,476,5917,26.3473831,81.6238783
Uttar Pradesh,AMETHI,Summer     ,Sunflower,135,216,26.3473831,81.6238783
Uttar Pradesh,AMETHI,Summer     ,Urad,4732,2127,26.3473831,81.6238783
Uttar Pradesh,AMETHI,Kharif     ,Arhar/Tur,3234,1560,26.3473831,81.6238783
Uttar Pradesh,AURAIYA,Kharif     ,Rice,48622,89219,26.6557339,79.515047
Uttar Pradesh,AURAIYA,Kharif     ,Sesamum,18,4,26.6557339,79.515047
Uttar Pradesh,AURAIYA,Kharif     ,Soyabean,1,1,26.6557339,79.515047
Uttar Pradesh,AURAIYA,Kharif     ,Urad,1602,885,26.6557339,79.515047
Uttar Pradesh,AURAIYA,Rabi       ,Barley,4246,9338,26.6557339,79.515047
Uttar Pradesh,AURAIYA,Rabi       ,Gram,6344,8776,26.6557339,79.515047
Uttar Pradesh,AURAIYA,Rabi       ,Linseed,25,9,26.6557339,79.515047
Uttar Pradesh,AURAIYA,Rabi       ,Maize,45,73,26.6557339,79.515047
Uttar Pradesh,AURAIYA,Rabi       ,Masoor,99,62,26.6557339,79.515047
Uttar Pradesh,AURAIYA,Rabi       ,Moong(Green Gram),681,366,26.6557339,79.515047
Uttar Pradesh,AURAIYA,Rabi       ,Peas & beans (Pulses),2331,4126,26.6557339,79.515047
Uttar Pradesh,AURAIYA,Rabi       ,Rapeseed &Mustard,14994,18270,26.6557339,79.515047
Uttar Pradesh,AURAIYA,Rabi       ,Urad,537,267,26.6557339,79.515047
Uttar Pradesh,AURAIYA,Rabi       ,Wheat,88940,298990,26.6557339,79.515047
Uttar Pradesh,AURAIYA,Whole Year ,Potato,2857,64642,26.6557339,79.515047
Uttar Pradesh,AURAIYA,Whole Year ,Sugarcane,1296,56248,26.6557339,79.515047
Uttar Pradesh,BAGHPAT,Kharif     ,Jowar,33,20,28.9724041,77.3331528
Uttar Pradesh,BAGHPAT,Kharif     ,Maize,2291,4047,28.9724041,77.3331528
Uttar Pradesh,BAGHPAT,Kharif     ,Moong(Green Gram),2,1,28.9724041,77.3331528
Uttar Pradesh,BAGHPAT,Kharif     ,Rice,4591,9200,28.9724041,77.3331528
Uttar Pradesh,BAGHPAT,Kharif     ,Small millets,2,1,28.9724041,77.3331528
Uttar Pradesh,BAGHPAT,Kharif     ,Urad,177,48,28.9724041,77.3331528
Uttar Pradesh,BAGHPAT,Rabi       ,Barley,216,657,28.9724041,77.3331528
Uttar Pradesh,BAGHPAT,Rabi       ,Gram,296,261,28.9724041,77.3331528
Uttar Pradesh,BAGHPAT,Rabi       ,Masoor,305,171,28.9724041,77.3331528
Uttar Pradesh,BAGHPAT,Rabi       ,Peas & beans (Pulses),167,171,28.9724041,77.3331528
Uttar Pradesh,BAGHPAT,Rabi       ,Rapeseed &Mustard,1254,1107,28.9724041,77.3331528
Uttar Pradesh,BAGHPAT,Rabi       ,Sunflower,1,1,28.9724041,77.3331528
Uttar Pradesh,BAGHPAT,Rabi       ,Wheat,51002,169326,28.9724041,77.3331528
Uttar Pradesh,BANDA,Rabi       ,Masoor,39800,33711,27.1303344,80.859666
Uttar Pradesh,BANDA,Rabi       ,Peas & beans (Pulses),1389,1455,27.1303344,80.859666
Uttar Pradesh,BANDA,Rabi       ,Rapeseed &Mustard,2274,1232,27.1303344,80.859666
Uttar Pradesh,BANDA,Rabi       ,Sunflower,8,10,27.1303344,80.859666
Uttar Pradesh,BANDA,Rabi       ,Wheat,146137,232006,27.1303344,80.859666
Uttar Pradesh,BANDA,Summer     ,Moong(Green Gram),5,3,27.1303344,80.859666
Uttar Pradesh,BANDA,Whole Year ,Onion,168,2040,27.1303344,80.859666
Uttar Pradesh,BANDA,Whole Year ,Potato,132,3012,27.1303344,80.859666
Uttar Pradesh,BANDA,Whole Year ,Sannhamp,707,257,27.1303344,80.859666
Uttar Pradesh,BANDA,Whole Year ,Sugarcane,691,28917,27.1303344,80.859666
Uttar Pradesh,BANDA,Whole Year ,Tobacco,5,30,27.1303344,80.859666
Uttar Pradesh,BANDA,Kharif     ,Arhar/Tur,14822,31556,27.1303344,80.859666
Uttar Pradesh,BANDA,Kharif     ,Bajra,2991,1294,27.1303344,80.859666
Uttar Pradesh,BANDA,Kharif     ,Castor seed,7,4,27.1303344,80.859666
Uttar Pradesh,BANDA,Kharif     ,Groundnut,1026,638,27.1303344,80.859666
Uttar Pradesh,BANDA,Kharif     ,Jowar,40988,35121,27.1303344,80.859666
Uttar Pradesh,BANDA,Kharif     ,Maize,3,2,27.1303344,80.859666
Uttar Pradesh,BANDA,Kharif     ,Moong(Green Gram),1449,354,27.1303344,80.859666
Uttar Pradesh,BANDA,Kharif     ,Rice,64840,86354,27.1303344,80.859666
Uttar Pradesh,BUDAUN,Rabi       ,Peas & beans (Pulses),1078,1057,28.0683116,79.0460731
Uttar Pradesh,BUDAUN,Rabi       ,Potato,15112,301273,28.0683116,79.0460731
Uttar Pradesh,BUDAUN,Rabi       ,Rapeseed &Mustard,23984,29554,28.0683116,79.0460731
Uttar Pradesh,BUDAUN,Rabi       ,Tobacco,1278,5410,28.0683116,79.0460731
Uttar Pradesh,BUDAUN,Rabi       ,Turmeric,137,389,28.0683116,79.0460731
Uttar Pradesh,BUDAUN,Rabi       ,Wheat,255586,538009,28.0683116,79.0460731
Uttar Pradesh,BUDAUN,Summer     ,Banana,6,271,28.0683116,79.0460731
Uttar Pradesh,BUDAUN,Summer     ,Maize,4230,7521,28.0683116,79.0460731
Uttar Pradesh,BUDAUN,Summer     ,Moong(Green Gram),12,8,28.0683116,79.0460731
Uttar Pradesh,BUDAUN,Summer     ,Onion,122,1845,28.0683116,79.0460731
Uttar Pradesh,BUDAUN,Summer     ,Rice,33,68,28.0683116,79.0460731
Uttar Pradesh,BUDAUN,Summer     ,Urad,13,7,28.0683116,79.0460731
Uttar Pradesh,BULANDSHAHR,Kharif     ,Arhar/Tur,11889,8361,28.3888609,77.9747977
Uttar Pradesh,BULANDSHAHR,Kharif     ,Bajra,10192,14274,28.3888609,77.9747977
Uttar Pradesh,BULANDSHAHR,Kharif     ,Groundnut,7,6,28.3888609,77.9747977
Uttar Pradesh,BULANDSHAHR,Kharif     ,Jowar,487,386,28.3888609,77.9747977
Uttar Pradesh,BULANDSHAHR,Kharif     ,Maize,100209,214748,28.3888609,77.9747977
Uttar Pradesh,BULANDSHAHR,Kharif     ,Moong(Green Gram),444,196,28.3888609,77.9747977
Uttar Pradesh,BULANDSHAHR,Kharif     ,Oilseeds total,12325,11454,28.3888609,77.9747977
Uttar Pradesh,BULANDSHAHR,Kharif     ,Onion,591,5843,28.3888609,77.9747977
Uttar Pradesh,BULANDSHAHR,Kharif     ,Rice,14777,42533,28.3888609,77.9747977
Uttar Pradesh,BULANDSHAHR,Kharif     ,Sesamum,33,5,28.3888609,77.9747977
Uttar Pradesh,BULANDSHAHR,Kharif     ,Total foodgrain,333907,950194,28.3888609,77.9747977
Uttar Pradesh,BULANDSHAHR,Kharif     ,Urad,550,228,28.3888609,77.9747977
Uttar Pradesh,DEORIA,Kharif     ,Soyabean,1,1,26.4238472,83.7627317
Uttar Pradesh,DEORIA,Kharif     ,Urad,81,22,26.4238472,83.7627317
Uttar Pradesh,DEORIA,Rabi       ,Barley,1537,3582,26.4238472,83.7627317
Uttar Pradesh,DEORIA,Rabi       ,Gram,797,640,26.4238472,83.7627317
Uttar Pradesh,DEORIA,Rabi       ,Linseed,4,1,26.4238472,83.7627317
Uttar Pradesh,DEORIA,Rabi       ,Masoor,1326,920,26.4238472,83.7627317
Uttar Pradesh,DEORIA,Rabi       ,Peas & beans (Pulses),2767,2922,26.4238472,83.7627317
Uttar Pradesh,DEORIA,Rabi       ,Rapeseed &Mustard,2080,1417,26.4238472,83.7627317
Uttar Pradesh,DEORIA,Rabi       ,Sunflower,3,4,26.4238472,83.7627317
Uttar Pradesh,DEORIA,Rabi       ,Wheat,137653,326272,26.4238472,83.7627317
Uttar Pradesh,MORADABAD,Kharif     ,Arhar/Tur,799,659,28.8638424,78.8057783
Uttar Pradesh,MORADABAD,Kharif     ,Bajra,43206,56157,28.8638424,78.8057783
Uttar Pradesh,MORADABAD,Kharif     ,Groundnut,1,1,28.8638424,78.8057783
Uttar Pradesh,MORADABAD,Kharif     ,Jowar,505,627,28.8638424,78.8057783
Uttar Pradesh,MORADABAD,Kharif     ,Maize,1442,2234,28.8638424,78.8057783
Uttar Pradesh,MORADABAD,Kharif     ,Moong(Green Gram),192,45,28.8638424,78.8057783
Uttar Pradesh,MORADABAD,Kharif     ,Moth,19,7,28.8638424,78.8057783
Uttar Pradesh,MORADABAD,Kharif     ,Rice,122354,291505,28.8638424,78.8057783
Uttar Pradesh,MORADABAD,Kharif     ,Sesamum,364,47,28.8638424,78.8057783
Uttar Pradesh,MORADABAD,Kharif     ,Soyabean,1,1,28.8638424,78.8057783
Uttar Pradesh,MORADABAD,Kharif     ,Sunflower,5,8,28.8638424,78.8057783
Uttar Pradesh,MORADABAD,Kharif     ,Urad,13465,9776,28.8638424,78.8057783
Uttar Pradesh,MORADABAD,Rabi       ,Barley,314,743,28.8638424,78.8057783
Uttar Pradesh,MORADABAD,Rabi       ,Gram,36,38,28.8638424,78.8057783
Uttarakhand,RUDRA PRAYAG,Kharif     ,Ragi,5841,9588,30.25,79.25
Uttarakhand,RUDRA PRAYAG,Kharif     ,Rice,8495,11408,30.25,79.25
Uttarakhand,RUDRA PRAYAG,Kharif     ,Sesamum,27,9,30.25,79.25
Uttarakhand,RUDRA PRAYAG,Kharif     ,Small millets,3065,4820,30.25,79.25
Uttarakhand,RUDRA PRAYAG,Kharif     ,Soyabean,51,42,30.25,79.25
